IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,50,Bangladesh,2010,YEAR,Total,18 plus years,RATE_PER_100,2.5,1.7,3.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,760,Syrian Arab Republic,2009,YEAR,Female,18 plus years,RATE_PER_100,30.2,23.5,37.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,768,Togo,2009,YEAR,Total,18 plus years,RATE_PER_100,6.3,4.4,8.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,764,Thailand,2009,YEAR,Total,18 plus years,RATE_PER_100,6.5,5,8.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,626,Timor-Leste,2009,YEAR,Male,18 plus years,RATE_PER_100,1.5,0.7,2.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,780,Trinidad and Tobago,2009,YEAR,Total,18 plus years,RATE_PER_100,14.8,11,19,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,788,Tunisia,2009,YEAR,Female,18 plus years,RATE_PER_100,30.3,24.6,36.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,800,Uganda,2009,YEAR,Total,18 plus years,RATE_PER_100,3.7,2.6,5.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,860,Uzbekistan,2009,YEAR,Female,18 plus years,RATE_PER_100,15.2,10.6,20.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,798,Tuvalu,2009,YEAR,Total,18 plus years,RATE_PER_100,46.2,40.4,52,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,798,Tuvalu,2009,YEAR,Female,18 plus years,RATE_PER_100,51.8,43.7,59.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,800,Uganda,2009,YEAR,Male,18 plus years,RATE_PER_100,1.2,0.6,2.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,804,Ukraine,2009,YEAR,Total,18 plus years,RATE_PER_100,21.7,17,26.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,862,Venezuela (Bolivarian Republic of),2009,YEAR,Total,18 plus years,RATE_PER_100,22.9,19.4,26.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,548,Vanuatu,2009,YEAR,Male,18 plus years,RATE_PER_100,15.9,9.9,22.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,910,High-income economies,2009,YEAR,Female,18 plus years,RATE_PER_100,21.7,20.3,23.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,912,Lower-middle-income economies,2009,YEAR,Total,18 plus years,RATE_PER_100,5.8,5.4,6.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,840,United States of America,2009,YEAR,Male,18 plus years,RATE_PER_100,30.5,26.8,34.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,860,Uzbekistan,2009,YEAR,Male,18 plus years,RATE_PER_100,10.6,6.5,15.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,670,Saint Vincent and the Grenadines,2009,YEAR,Female,18 plus years,RATE_PER_100,26.4,19.3,34,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,862,Venezuela (Bolivarian Republic of),2009,YEAR,Male,18 plus years,RATE_PER_100,19.5,14.7,24.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,704,Viet Nam,2009,YEAR,Female,18 plus years,RATE_PER_100,1.6,1,2.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,548,Vanuatu,2009,YEAR,Female,18 plus years,RATE_PER_100,25.7,19.1,33,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,914,Upper-middle-income economies,2009,YEAR,Total,18 plus years,RATE_PER_100,11.1,10.4,11.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,887,Yemen,2009,YEAR,Total,18 plus years,RATE_PER_100,13,10.2,16,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,912,Lower-middle-income economies,2009,YEAR,Female,18 plus years,RATE_PER_100,7.8,7.1,8.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,887,Yemen,2009,YEAR,Female,18 plus years,RATE_PER_100,17.4,12.9,22.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,710,South Africa,2009,YEAR,Male,18 plus years,RATE_PER_100,11.5,8.8,14.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,894,Zambia,2009,YEAR,Female,18 plus years,RATE_PER_100,9.4,6.6,12.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,894,Zambia,2009,YEAR,Total,18 plus years,RATE_PER_100,6,4.4,7.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,953,Africa,2010,YEAR,Total,18 plus years,RATE_PER_100,8.7,8.1,9.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,24,Angola,2010,YEAR,Total,18 plus years,RATE_PER_100,6.2,3.8,9.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,8,Albania,2010,YEAR,Female,18 plus years,RATE_PER_100,18.9,13.6,24.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,716,Zimbabwe,2009,YEAR,Total,18 plus years,RATE_PER_100,13.5,10.8,16.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,4,Afghanistan,2010,YEAR,Male,18 plus years,RATE_PER_100,2.2,1,4.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,24,Angola,2010,YEAR,Male,18 plus years,RATE_PER_100,2.8,1.1,5.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,954,Americas,2010,YEAR,Female,18 plus years,RATE_PER_100,27.9,26,29.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,51,Armenia,2010,YEAR,Total,18 plus years,RATE_PER_100,17.5,13.9,21.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,51,Armenia,2010,YEAR,Male,18 plus years,RATE_PER_100,14.4,9.4,20.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,36,Australia,2010,YEAR,Male,18 plus years,RATE_PER_100,25.8,21.9,30,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,40,Austria,2010,YEAR,Male,18 plus years,RATE_PER_100,18.8,14,24.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,20,Andorra,2010,YEAR,Total,18 plus years,RATE_PER_100,24.4,19.7,29.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,784,United Arab Emirates,2010,YEAR,Male,18 plus years,RATE_PER_100,23.5,17.8,29.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,32,Argentina,2010,YEAR,Male,18 plus years,RATE_PER_100,24.1,18.7,30.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,28,Antigua and Barbuda,2010,YEAR,Male,18 plus years,RATE_PER_100,9.5,5.4,14.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,31,Azerbaijan,2010,YEAR,Female,18 plus years,RATE_PER_100,20.1,14.6,26.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,56,Belgium,2010,YEAR,Male,18 plus years,RATE_PER_100,20.4,16.7,24.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,204,Benin,2010,YEAR,Total,18 plus years,RATE_PER_100,7.6,5.7,9.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,854,Burkina Faso,2010,YEAR,Female,18 plus years,RATE_PER_100,5.8,3.8,8.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,40,Austria,2010,YEAR,Total,18 plus years,RATE_PER_100,17.6,14.3,21.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,40,Austria,2010,YEAR,Female,18 plus years,RATE_PER_100,16.4,12.1,21,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,31,Azerbaijan,2010,YEAR,Male,18 plus years,RATE_PER_100,12.7,7.9,18.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,108,Burundi,2010,YEAR,Female,18 plus years,RATE_PER_100,6.4,3.8,9.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,48,Bahrain,2010,YEAR,Total,18 plus years,RATE_PER_100,26.6,22.3,31.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,48,Bahrain,2010,YEAR,Male,18 plus years,RATE_PER_100,22.2,16.4,28.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,44,Bahamas,2010,YEAR,Total,18 plus years,RATE_PER_100,28.5,23.3,33.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,70,Bosnia and Herzegovina,2010,YEAR,Male,18 plus years,RATE_PER_100,14.5,9.9,19.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,108,Burundi,2010,YEAR,Male,18 plus years,RATE_PER_100,1.5,0.6,2.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,204,Benin,2010,YEAR,Male,18 plus years,RATE_PER_100,3.5,1.9,5.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,100,Bulgaria,2010,YEAR,Male,18 plus years,RATE_PER_100,22.1,16,29,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,44,Bahamas,2010,YEAR,Female,18 plus years,RATE_PER_100,35.4,27.4,43.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,570,Niue,2009,YEAR,Male,18 plus years,RATE_PER_100,38.5,30.3,46.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,524,Nepal,2009,YEAR,Total,18 plus years,RATE_PER_100,2.7,2,3.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,520,Nauru,2009,YEAR,Male,18 plus years,RATE_PER_100,55.4,48.7,61.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,554,New Zealand,2009,YEAR,Female,18 plus years,RATE_PER_100,27.6,23.8,31.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,586,Pakistan,2009,YEAR,Female,18 plus years,RATE_PER_100,8.4,5.8,11.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,591,Panama,2009,YEAR,Female,18 plus years,RATE_PER_100,23.9,18.2,29.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,591,Panama,2009,YEAR,Male,18 plus years,RATE_PER_100,14.3,9.9,19.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,608,Philippines,2009,YEAR,Female,18 plus years,RATE_PER_100,5.8,4,8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,50,Bangladesh,2010,YEAR,Male,18 plus years,RATE_PER_100,1.5,0.7,2.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,100,Bulgaria,2010,YEAR,Total,18 plus years,RATE_PER_100,22.4,18,27,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,100,Bulgaria,2010,YEAR,Female,18 plus years,RATE_PER_100,22.5,16.3,29.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,76,Brazil,2010,YEAR,Total,18 plus years,RATE_PER_100,19.2,16.8,21.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,585,Palau,2009,YEAR,Total,18 plus years,RATE_PER_100,51.1,45.5,56.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,598,Papua New Guinea,2009,YEAR,Total,18 plus years,RATE_PER_100,17.4,12.8,22.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,616,Poland,2009,YEAR,Male,18 plus years,RATE_PER_100,20.1,16.7,23.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,620,Portugal,2009,YEAR,Male,18 plus years,RATE_PER_100,16.5,12.6,20.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,76,Brazil,2010,YEAR,Female,18 plus years,RATE_PER_100,22.5,18.9,26.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,64,Bhutan,2010,YEAR,Total,18 plus years,RATE_PER_100,4.6,3.1,6.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,64,Bhutan,2010,YEAR,Female,18 plus years,RATE_PER_100,6.4,3.8,9.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,72,Botswana,2010,YEAR,Total,18 plus years,RATE_PER_100,16.9,13.2,20.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,634,Qatar,2009,YEAR,Male,18 plus years,RATE_PER_100,27.7,21.8,34,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,642,Romania,2009,YEAR,Total,18 plus years,RATE_PER_100,19.4,15.9,23,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,729,Sudan,2009,YEAR,Total,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,729,Sudan,2009,YEAR,Male,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,70,Bosnia and Herzegovina,2010,YEAR,Total,18 plus years,RATE_PER_100,15.6,12.4,19.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,112,Belarus,2010,YEAR,Male,18 plus years,RATE_PER_100,19.1,13.1,25.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,84,Belize,2010,YEAR,Female,18 plus years,RATE_PER_100,28.1,21.3,35.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,68,Bolivia (Plurinational State of),2010,YEAR,Total,18 plus years,RATE_PER_100,17.4,13.5,21.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,76,Brazil,2010,YEAR,Male,18 plus years,RATE_PER_100,15.5,12.5,18.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,52,Barbados,2010,YEAR,Female,18 plus years,RATE_PER_100,27.6,21.5,34.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,96,Brunei Darussalam,2010,YEAR,Female,18 plus years,RATE_PER_100,13,8.8,17.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,140,Central African Republic,2010,YEAR,Female,18 plus years,RATE_PER_100,8.7,5.1,13.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,68,Bolivia (Plurinational State of),2010,YEAR,Female,18 plus years,RATE_PER_100,22.5,16.5,28.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,52,Barbados,2010,YEAR,Total,18 plus years,RATE_PER_100,19.8,16.1,23.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,52,Barbados,2010,YEAR,Male,18 plus years,RATE_PER_100,11.8,7.8,16.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,96,Brunei Darussalam,2010,YEAR,Male,18 plus years,RATE_PER_100,9.3,5.8,13.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,64,Bhutan,2010,YEAR,Male,18 plus years,RATE_PER_100,3.2,1.6,5.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,140,Central African Republic,2010,YEAR,Total,18 plus years,RATE_PER_100,5.9,3.8,8.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,124,Canada,2010,YEAR,Female,18 plus years,RATE_PER_100,26.2,22.4,30.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,756,Switzerland,2010,YEAR,Total,18 plus years,RATE_PER_100,17.3,14.4,20.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,686,Senegal,2009,YEAR,Female,18 plus years,RATE_PER_100,10.1,7.2,13.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,674,San Marino,2009,YEAR,Male,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,706,Somalia,2009,YEAR,Total,18 plus years,RATE_PER_100,6.2,4.1,8.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,678,Sao Tome and Principe,2009,YEAR,Female,18 plus years,RATE_PER_100,13.4,9.4,18.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,72,Botswana,2010,YEAR,Male,18 plus years,RATE_PER_100,6.4,3.6,10.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,156,China,2010,YEAR,Total,18 plus years,RATE_PER_100,4.4,3.6,5.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,384,Côte d'Ivoire,2010,YEAR,Total,18 plus years,RATE_PER_100,7.9,6,10.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,384,Côte d'Ivoire,2010,YEAR,Female,18 plus years,RATE_PER_100,12.2,8.7,16.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,740,Suriname,2009,YEAR,Total,18 plus years,RATE_PER_100,23,18.7,27.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,703,Slovakia,2009,YEAR,Total,18 plus years,RATE_PER_100,18.1,14.8,21.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,705,Slovenia,2009,YEAR,Male,18 plus years,RATE_PER_100,16.4,10.8,22.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,748,Eswatini,2009,YEAR,Male,18 plus years,RATE_PER_100,3.9,2.1,6.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,760,Syrian Arab Republic,2009,YEAR,Male,18 plus years,RATE_PER_100,16.3,11.2,22.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,768,Togo,2009,YEAR,Female,18 plus years,RATE_PER_100,9.4,6.3,13.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,762,Tajikistan,2009,YEAR,Total,18 plus years,RATE_PER_100,10.9,8,14.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,795,Turkmenistan,2009,YEAR,Total,18 plus years,RATE_PER_100,14.8,11.2,18.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,626,Timor-Leste,2009,YEAR,Total,18 plus years,RATE_PER_100,2.4,1.5,3.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,626,Timor-Leste,2009,YEAR,Female,18 plus years,RATE_PER_100,3.3,1.8,5.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,780,Trinidad and Tobago,2009,YEAR,Male,18 plus years,RATE_PER_100,8.1,4.5,13.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,788,Tunisia,2009,YEAR,Male,18 plus years,RATE_PER_100,15.1,10.8,19.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,792,Türkiye,2009,YEAR,Total,18 plus years,RATE_PER_100,27.6,25.1,30.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,792,Türkiye,2009,YEAR,Male,18 plus years,RATE_PER_100,19.6,16.2,23.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,798,Tuvalu,2009,YEAR,Male,18 plus years,RATE_PER_100,40.7,32.6,49.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,834,United Republic of Tanzania,2009,YEAR,Total,18 plus years,RATE_PER_100,6,4.6,7.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,124,Canada,2010,YEAR,Total,18 plus years,RATE_PER_100,26,23.2,28.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,156,China,2010,YEAR,Male,18 plus years,RATE_PER_100,3.9,2.8,5.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,120,Cameroon,2010,YEAR,Female,18 plus years,RATE_PER_100,13.4,10,17,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,120,Cameroon,2010,YEAR,Male,18 plus years,RATE_PER_100,4.5,2.7,6.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,800,Uganda,2009,YEAR,Female,18 plus years,RATE_PER_100,6.1,4,8.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,804,Ukraine,2009,YEAR,Female,18 plus years,RATE_PER_100,24.2,17.6,31.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,804,Ukraine,2009,YEAR,Male,18 plus years,RATE_PER_100,18.6,12.1,26,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,858,Uruguay,2009,YEAR,Total,18 plus years,RATE_PER_100,24.6,20.3,29.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,858,Uruguay,2009,YEAR,Female,18 plus years,RATE_PER_100,27.5,21.6,34.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,840,United States of America,2009,YEAR,Total,18 plus years,RATE_PER_100,31.7,29,34.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,860,Uzbekistan,2009,YEAR,Total,18 plus years,RATE_PER_100,13,9.9,16.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,670,Saint Vincent and the Grenadines,2009,YEAR,Total,18 plus years,RATE_PER_100,19.4,15.2,24.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,184,Cook Islands,2010,YEAR,Male,18 plus years,RATE_PER_100,48.6,41.2,55.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,170,Colombia,2010,YEAR,Male,18 plus years,RATE_PER_100,14.7,10.8,19.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,132,Cabo Verde,2010,YEAR,Female,18 plus years,RATE_PER_100,13.4,9.1,18.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,192,Cuba,2010,YEAR,Male,18 plus years,RATE_PER_100,15.7,11.1,20.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,384,Côte d'Ivoire,2010,YEAR,Male,18 plus years,RATE_PER_100,4.2,2.4,6.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,180,Democratic Republic of the Congo,2010,YEAR,Total,18 plus years,RATE_PER_100,5.1,3.4,7.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,170,Colombia,2010,YEAR,Total,18 plus years,RATE_PER_100,19.5,16.6,22.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,170,Colombia,2010,YEAR,Female,18 plus years,RATE_PER_100,23.8,19.4,28.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,196,Cyprus,2010,YEAR,Total,18 plus years,RATE_PER_100,19.8,15.5,24.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,196,Cyprus,2010,YEAR,Female,18 plus years,RATE_PER_100,20.2,14.3,26.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,276,Germany,2010,YEAR,Female,18 plus years,RATE_PER_100,18.6,15.6,21.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,276,Germany,2010,YEAR,Male,18 plus years,RATE_PER_100,21.1,17.6,24.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,174,Comoros,2010,YEAR,Female,18 plus years,RATE_PER_100,9.6,6.5,13.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,132,Cabo Verde,2010,YEAR,Total,18 plus years,RATE_PER_100,9.6,6.9,12.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,203,Czechia,2010,YEAR,Female,18 plus years,RATE_PER_100,24,18.7,29.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,276,Germany,2010,YEAR,Total,18 plus years,RATE_PER_100,19.9,17.6,22.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,262,Djibouti,2010,YEAR,Total,18 plus years,RATE_PER_100,11.8,8.5,15.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,262,Djibouti,2010,YEAR,Female,18 plus years,RATE_PER_100,16.3,10.8,22.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,262,Djibouti,2010,YEAR,Male,18 plus years,RATE_PER_100,7.1,3.7,11.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,212,Dominica,2010,YEAR,Female,18 plus years,RATE_PER_100,32.2,25,39.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,670,Saint Vincent and the Grenadines,2009,YEAR,Male,18 plus years,RATE_PER_100,12.5,7.6,18.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,704,Viet Nam,2009,YEAR,Total,18 plus years,RATE_PER_100,1.3,0.9,1.8,,PUBLISHED
