IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_AMR_GLASS_AWARE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,096,Brunei Darussalam,2019,YEAR,NULL_Z,RATE_PER_100,0.001,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2021,YEAR,NULL_Z,RATE_PER_100,1.4506,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2020,YEAR,NULL_Z,RATE_PER_100,1.4476,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2019,YEAR,NULL_Z,RATE_PER_100,1.992,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2018,YEAR,NULL_Z,RATE_PER_100,2.7247,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2017,YEAR,NULL_Z,RATE_PER_100,1.8172,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2016,YEAR,NULL_Z,RATE_PER_100,2.371,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2020,YEAR,NULL_Z,RATE_PER_100,0.3616,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2019,YEAR,NULL_Z,RATE_PER_100,0.3987,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2018,YEAR,NULL_Z,RATE_PER_100,0.2247,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2017,YEAR,NULL_Z,RATE_PER_100,0.2431,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2016,YEAR,NULL_Z,RATE_PER_100,0.192,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,854,Burkina Faso,2018,YEAR,NULL_Z,RATE_PER_100,0.5726,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,854,Burkina Faso,2017,YEAR,NULL_Z,RATE_PER_100,0.3927,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2021,YEAR,NULL_Z,RATE_PER_100,3.2333,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2020,YEAR,NULL_Z,RATE_PER_100,1.9496,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2019,YEAR,NULL_Z,RATE_PER_100,1.7572,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2018,YEAR,NULL_Z,RATE_PER_100,2.0304,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2017,YEAR,NULL_Z,RATE_PER_100,2.3116,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2016,YEAR,NULL_Z,RATE_PER_100,0.4485,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2021,YEAR,NULL_Z,RATE_PER_100,0.2892,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2020,YEAR,NULL_Z,RATE_PER_100,0.2956,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2019,YEAR,NULL_Z,RATE_PER_100,0.261,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2018,YEAR,NULL_Z,RATE_PER_100,0.2742,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2017,YEAR,NULL_Z,RATE_PER_100,0.2766,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2016,YEAR,NULL_Z,RATE_PER_100,0.2616,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2021,YEAR,NULL_Z,RATE_PER_100,1.2534,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2020,YEAR,NULL_Z,RATE_PER_100,0.3721,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2019,YEAR,NULL_Z,RATE_PER_100,1.6224,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2018,YEAR,NULL_Z,RATE_PER_100,1.8673,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2017,YEAR,NULL_Z,RATE_PER_100,1.5432,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2016,YEAR,NULL_Z,RATE_PER_100,1.5924,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2021,YEAR,NULL_Z,RATE_PER_100,2.2167,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2020,YEAR,NULL_Z,RATE_PER_100,2.3853,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2019,YEAR,NULL_Z,RATE_PER_100,3.4466,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2018,YEAR,NULL_Z,RATE_PER_100,2.5171,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2017,YEAR,NULL_Z,RATE_PER_100,4.5933,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2016,YEAR,NULL_Z,RATE_PER_100,3.8928,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2016,YEAR,WATCH,RATE_PER_100,40.0847,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2017,YEAR,WATCH,RATE_PER_100,31.1025,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2018,YEAR,WATCH,RATE_PER_100,35.3234,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2019,YEAR,WATCH,RATE_PER_100,40.7599,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2020,YEAR,WATCH,RATE_PER_100,51.1454,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2021,YEAR,WATCH,RATE_PER_100,48.6159,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2016,YEAR,WATCH,RATE_PER_100,39.8242,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2017,YEAR,WATCH,RATE_PER_100,39.7391,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2018,YEAR,WATCH,RATE_PER_100,39.8796,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2019,YEAR,WATCH,RATE_PER_100,39.2133,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2020,YEAR,WATCH,RATE_PER_100,37.2597,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2021,YEAR,WATCH,RATE_PER_100,37.4291,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2016,YEAR,WATCH,RATE_PER_100,36.8231,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2017,YEAR,WATCH,RATE_PER_100,36.4864,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2018,YEAR,WATCH,RATE_PER_100,33.3626,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2019,YEAR,WATCH,RATE_PER_100,31.691,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2020,YEAR,WATCH,RATE_PER_100,32.208,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2021,YEAR,WATCH,RATE_PER_100,31.0896,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2016,YEAR,WATCH,RATE_PER_100,20.9312,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2017,YEAR,WATCH,RATE_PER_100,31.629,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2018,YEAR,WATCH,RATE_PER_100,20.8435,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2019,YEAR,WATCH,RATE_PER_100,21.869,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2020,YEAR,WATCH,RATE_PER_100,23.5492,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2021,YEAR,WATCH,RATE_PER_100,27.6086,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,854,Burkina Faso,2017,YEAR,WATCH,RATE_PER_100,12.319,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,854,Burkina Faso,2018,YEAR,WATCH,RATE_PER_100,15.8579,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2016,YEAR,WATCH,RATE_PER_100,64.188,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2017,YEAR,WATCH,RATE_PER_100,51.6521,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2018,YEAR,WATCH,RATE_PER_100,58.1708,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2019,YEAR,WATCH,RATE_PER_100,62.3418,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2020,YEAR,WATCH,RATE_PER_100,58.7923,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2016,YEAR,WATCH,RATE_PER_100,41.406,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2017,YEAR,WATCH,RATE_PER_100,36.2487,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2018,YEAR,WATCH,RATE_PER_100,35.7322,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2019,YEAR,WATCH,RATE_PER_100,30.9238,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2020,YEAR,WATCH,RATE_PER_100,51.6159,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2021,YEAR,WATCH,RATE_PER_100,32.9196,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,096,Brunei Darussalam,2019,YEAR,WATCH,RATE_PER_100,33.116,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,096,Brunei Darussalam,2020,YEAR,WATCH,RATE_PER_100,27.5041,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,096,Brunei Darussalam,2021,YEAR,WATCH,RATE_PER_100,29.6446,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,064,Bhutan,2019,YEAR,WATCH,RATE_PER_100,12.1412,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,064,Bhutan,2020,YEAR,WATCH,RATE_PER_100,12.1978,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,064,Bhutan,2021,YEAR,WATCH,RATE_PER_100,13.1991,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2016,YEAR,WATCH,RATE_PER_100,40.8589,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2017,YEAR,WATCH,RATE_PER_100,40.055,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2018,YEAR,WATCH,RATE_PER_100,38.2335,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2019,YEAR,WATCH,RATE_PER_100,36.9258,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2020,YEAR,WATCH,RATE_PER_100,35.6112,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2021,YEAR,WATCH,RATE_PER_100,34.0252,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,384,C™te d'Ivoire,2018,YEAR,WATCH,RATE_PER_100,20.7429,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,384,C™te d'Ivoire,2019,YEAR,WATCH,RATE_PER_100,27.6906,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,384,C™te d'Ivoire,2020,YEAR,WATCH,RATE_PER_100,27.5313,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,384,C™te d'Ivoire,2021,YEAR,WATCH,RATE_PER_100,18.6231,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,170,Colombia,2018,YEAR,WATCH,RATE_PER_100,31.6107,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,170,Colombia,2019,YEAR,WATCH,RATE_PER_100,25.1851,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,170,Colombia,2020,YEAR,WATCH,RATE_PER_100,31.4971,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,170,Colombia,2021,YEAR,WATCH,RATE_PER_100,33.2426,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2016,YEAR,WATCH,RATE_PER_100,52.1499,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2017,YEAR,WATCH,RATE_PER_100,50.7139,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2018,YEAR,WATCH,RATE_PER_100,51.2216,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2019,YEAR,WATCH,RATE_PER_100,50.1167,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2020,YEAR,WATCH,RATE_PER_100,54.6359,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2021,YEAR,WATCH,RATE_PER_100,50.0494,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,203,Czechia,2019,YEAR,WATCH,RATE_PER_100,38.2348,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,203,Czechia,2020,YEAR,WATCH,RATE_PER_100,36.9597,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,203,Czechia,2021,YEAR,WATCH,RATE_PER_100,37.431,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2016,YEAR,WATCH,RATE_PER_100,47.1524,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2017,YEAR,WATCH,RATE_PER_100,44.4801,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2018,YEAR,WATCH,RATE_PER_100,42.5562,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2019,YEAR,WATCH,RATE_PER_100,38.4807,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2020,YEAR,WATCH,RATE_PER_100,34.6344,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2021,YEAR,WATCH,RATE_PER_100,32.7365,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2016,YEAR,WATCH,RATE_PER_100,19.279,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2017,YEAR,WATCH,RATE_PER_100,19.1966,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2018,YEAR,WATCH,RATE_PER_100,18.551,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2019,YEAR,WATCH,RATE_PER_100,18.0387,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2020,YEAR,WATCH,RATE_PER_100,17.0281,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2021,YEAR,WATCH,RATE_PER_100,16.364,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,818,Egypt,2020,YEAR,WATCH,RATE_PER_100,42.8673,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,818,Egypt,2021,YEAR,WATCH,RATE_PER_100,43.6124,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2016,YEAR,WATCH,RATE_PER_100,34.8232,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2017,YEAR,WATCH,RATE_PER_100,35.0828,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2018,YEAR,WATCH,RATE_PER_100,35.4679,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2019,YEAR,WATCH,RATE_PER_100,34.9957,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2020,YEAR,WATCH,RATE_PER_100,35.6568,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2021,YEAR,WATCH,RATE_PER_100,35.3257,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2016,YEAR,WATCH,RATE_PER_100,40.4206,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2017,YEAR,WATCH,RATE_PER_100,40.4543,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2018,YEAR,WATCH,RATE_PER_100,39.1651,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2019,YEAR,WATCH,RATE_PER_100,38.4538,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2020,YEAR,WATCH,RATE_PER_100,38.4763,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2021,YEAR,WATCH,RATE_PER_100,35.9867,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,231,Ethiopia,2017,YEAR,WATCH,RATE_PER_100,39.0116,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,231,Ethiopia,2018,YEAR,WATCH,RATE_PER_100,59.7998,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,231,Ethiopia,2019,YEAR,WATCH,RATE_PER_100,51.5951,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2016,YEAR,WATCH,RATE_PER_100,20.2025,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2017,YEAR,WATCH,RATE_PER_100,20.0466,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2018,YEAR,WATCH,RATE_PER_100,20.2982,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2019,YEAR,WATCH,RATE_PER_100,19.0616,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2020,YEAR,WATCH,RATE_PER_100,21.3082,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2021,YEAR,WATCH,RATE_PER_100,21.5155,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2016,YEAR,WATCH,RATE_PER_100,29.2528,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2017,YEAR,WATCH,RATE_PER_100,28.6969,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2018,YEAR,WATCH,RATE_PER_100,26.1962,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2019,YEAR,WATCH,RATE_PER_100,24.9418,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2020,YEAR,WATCH,RATE_PER_100,26.0645,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2021,YEAR,WATCH,RATE_PER_100,24.3907,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,266,Gabon,2020,YEAR,WATCH,RATE_PER_100,18.8062,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,266,Gabon,2021,YEAR,WATCH,RATE_PER_100,23.8784,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2016,YEAR,WATCH,RATE_PER_100,33.1861,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2017,YEAR,WATCH,RATE_PER_100,32.9284,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2018,YEAR,WATCH,RATE_PER_100,32.284,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2019,YEAR,WATCH,RATE_PER_100,31.3396,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2020,YEAR,WATCH,RATE_PER_100,31.0575,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2021,YEAR,WATCH,RATE_PER_100,29.8087,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2016,YEAR,WATCH,RATE_PER_100,33.8661,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2017,YEAR,WATCH,RATE_PER_100,32.752,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2018,YEAR,WATCH,RATE_PER_100,54.4017,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2019,YEAR,WATCH,RATE_PER_100,44.2285,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2020,YEAR,WATCH,RATE_PER_100,45.5005,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2016,YEAR,WATCH,RATE_PER_100,34.4594,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2017,YEAR,WATCH,RATE_PER_100,36.0333,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2018,YEAR,WATCH,RATE_PER_100,36.8206,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2019,YEAR,WATCH,RATE_PER_100,36.4885,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2020,YEAR,WATCH,RATE_PER_100,37.81,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2021,YEAR,WATCH,RATE_PER_100,39.0965,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2016,YEAR,WATCH,RATE_PER_100,51.6984,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2017,YEAR,WATCH,RATE_PER_100,52.1462,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2018,YEAR,WATCH,RATE_PER_100,51.196,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2019,YEAR,WATCH,RATE_PER_100,49.1358,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2020,YEAR,WATCH,RATE_PER_100,48.5515,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2021,YEAR,WATCH,RATE_PER_100,50.3602,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2016,YEAR,WATCH,RATE_PER_100,35.0755,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2017,YEAR,WATCH,RATE_PER_100,35.5041,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2018,YEAR,WATCH,RATE_PER_100,31.4976,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2019,YEAR,WATCH,RATE_PER_100,29.247,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2020,YEAR,WATCH,RATE_PER_100,28.6154,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2021,YEAR,WATCH,RATE_PER_100,25.7165,,PUBLISHED
