IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_AGE,DIM_ENV_BURDEN,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,DIM_PUBLISH_STATE_CODE
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,740,Suriname,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,3.73776,0.97693,8.65611,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,795,Turkmenistan,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,1.83393,0.57429,3.75885,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Total,Total,,RATE_PER_100000,185.62153,154.37162,218.55278,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,6.36537,5.1155,7.61196,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,60.96704,47.08167,72.8974,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,703,Slovakia,2019,YEAR,Total,Total,,RATE_PER_100000,30.32487,22.21978,37.92155,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,703,Slovakia,2019,YEAR,Female,Stroke,,RATE_PER_100000,3.23858,1.5135,5.15711,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,703,Slovakia,2019,YEAR,Male,Stroke,,RATE_PER_100000,5.57734,2.60649,8.88134,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,705,Slovenia,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,0.92286,0.40199,1.52324,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,705,Slovenia,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.78555,0.92155,3.0085,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,705,Slovenia,2019,YEAR,Total,Stroke,,RATE_PER_100000,3.53171,1.57279,5.79688,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,705,Slovenia,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,13.38301,8.16804,17.57877,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,752,Sweden,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,0.43849,0.0899,1.07179,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,762,Tajikistan,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,153.24348,106.42948,196.15248,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,795,Turkmenistan,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,75.6827,48.25844,101.35468,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,795,Turkmenistan,2019,YEAR,Male,Stroke,,RATE_PER_100000,21.8019,10.42922,34.19494,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Female,Stroke,,RATE_PER_100000,57.28219,36.81273,80.28173,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,752,Sweden,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.26545,0.10928,0.52361,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,752,Sweden,2019,YEAR,Total,Stroke,,RATE_PER_100000,1.00441,0.27469,2.2254,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,752,Sweden,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,0.60016,0.06485,1.73331,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,752,Sweden,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,0.3743,0.07674,0.91489,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,752,Sweden,2019,YEAR,Female,Stroke,,RATE_PER_100000,0.93415,0.25547,2.06971,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,752,Sweden,2019,YEAR,Male,Total,,RATE_PER_100000,9.78538,5.89287,13.8073,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,752,Sweden,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,0.60009,0.06484,1.73311,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,748,Eswatini,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,36.00576,23.75575,46.41634,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Female,Chronic obstructive pulmonary disease,,RATE_PER_100000,17.06846,11.18881,24.29464,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Male,Lower respiratory infections,,RATE_PER_100000,40.73348,33.31546,47.45644,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,8.28276,6.55549,10.04917,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,31.2642,19.00412,46.04633,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,748,Eswatini,2019,YEAR,Male,Lower respiratory infections,,RATE_PER_100000,83.16337,57.40296,106.51354,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,748,Eswatini,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,70.60764,46.08535,91.39621,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,690,Seychelles,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,12.18006,5.44918,19.44601,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,690,Seychelles,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,14.65435,8.70029,19.74857,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,690,Seychelles,2019,YEAR,Male,Total,,RATE_PER_100000,55.73202,39.33069,75.28679,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,690,Seychelles,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,24.42167,14.49915,32.91126,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,690,Seychelles,2019,YEAR,Male,Stroke,,RATE_PER_100000,9.10086,3.95821,14.70329,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,760,Syrian Arab Republic,2019,YEAR,Total,Total,,RATE_PER_100000,94.51782,64.35061,143.56489,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,760,Syrian Arab Republic,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,2.963,1.41338,6.4151,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,760,Syrian Arab Republic,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,3.19791,0.9997,7.04322,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,760,Syrian Arab Republic,2019,YEAR,Female,Total,,RATE_PER_100000,87.68095,59.7527,133.99416,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,760,Syrian Arab Republic,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,64.51862,40.84697,98.35029,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Total,Stroke,,RATE_PER_100000,56.2197,35.66859,79.61383,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,23.445,14.73403,33.93233,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,65.98116,50.43482,79.22521,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,4.27667,1.724,7.48057,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,24.1905,11.68204,35.81138,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Female,Total,,RATE_PER_100000,14.44798,9.17819,19.1628,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,37.82109,25.1656,49.45944,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,792,Türkiye,2019,YEAR,Total,Total,,RATE_PER_100000,45.50218,33.63407,58.18115,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,760,Syrian Arab Republic,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,4.55177,2.21287,9.75234,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,760,Syrian Arab Republic,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,73.93795,47.23488,110.11115,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Total,Total,,RATE_PER_100000,227.43019,198.3063,259.45222,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,17.51139,11.67727,24.40212,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,792,Türkiye,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,3.65339,2.28328,5.24203,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,792,Türkiye,2019,YEAR,Female,Total,,RATE_PER_100000,37.21894,27.55811,47.69599,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,792,Türkiye,2019,YEAR,Female,Stroke,,RATE_PER_100000,8.28861,4.18328,12.60542,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,792,Türkiye,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,10.23543,5.70449,16.58629,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Female,Total,,RATE_PER_100000,206.62096,180.08365,235.2221,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,59.00626,48.2535,68.66585,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Female,Stroke,,RATE_PER_100000,52.17973,34.95042,71.22453,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Male,Total,,RATE_PER_100000,250.979,218.4537,285.53194,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Total,Total,,RATE_PER_100000,128.32756,110.74323,146.21988,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,42.13939,35.56804,47.97622,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,37.38315,29.6146,43.97719,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,9.57718,6.3625,13.59768,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,38.40673,32.45732,43.64808,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.1963,0.16909,0.21978,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,28.34835,22.7273,33.12005,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Male,Lower respiratory infections,,RATE_PER_100000,46.67746,39.35842,53.233,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.27585,1.04926,1.49166,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Male,Stroke,,RATE_PER_100000,52.76018,34.48992,73.7449,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,148,Chad,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,22.70971,14.763,32.06484,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,768,Togo,2019,YEAR,Total,Total,,RATE_PER_100000,223.05998,193.06765,253.58345,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,768,Togo,2019,YEAR,Total,Stroke,,RATE_PER_100000,51.47407,34.10155,71.73504,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,768,Togo,2019,YEAR,Female,Stroke,,RATE_PER_100000,46.50724,31.19023,63.92471,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,768,Togo,2019,YEAR,Male,Total,,RATE_PER_100000,271.86693,235.2629,307.91854,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,768,Togo,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.94867,1.59613,2.27773,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,764,Thailand,2019,YEAR,Total,Total,,RATE_PER_100000,46.46432,33.57175,61.20391,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,764,Thailand,2019,YEAR,Total,Stroke,,RATE_PER_100000,10.5181,5.32308,16.6093,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,764,Thailand,2019,YEAR,Female,Total,,RATE_PER_100000,35.48343,25.49004,46.70714,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,764,Thailand,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,11.39073,7.69759,15.0292,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,764,Thailand,2019,YEAR,Male,Total,,RATE_PER_100000,59.88927,43.38229,79.16956,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,764,Thailand,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,7.54911,4.07316,11.44697,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,762,Tajikistan,2019,YEAR,Total,Stroke,,RATE_PER_100000,43.13754,23.69049,70.11977,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,762,Tajikistan,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.23467,0.75239,1.78513,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,49.18498,38.52389,58.10738,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,12.88007,8.30399,18.56974,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,800,Uganda,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,44.20674,35.64988,51.3761,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,800,Uganda,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,17.22346,11.61709,23.76185,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,762,Tajikistan,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,114.87039,79.8853,146.91074,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,762,Tajikistan,2019,YEAR,Male,Total,,RATE_PER_100000,232.22651,173.85479,295.20051,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,762,Tajikistan,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,11.56315,4.99155,20.17631,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,795,Turkmenistan,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.50635,0.24382,0.86976,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,795,Turkmenistan,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,53.25211,33.90925,71.24159,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,795,Turkmenistan,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.95825,0.95249,3.34978,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,36.62201,30.27791,42.44548,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,4.62798,3.801,5.41339,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,626,Timor-Leste,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,55.98672,43.78371,66.61738,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Total,Stroke,,RATE_PER_100000,9.1745,3.66509,15.45565,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,2.13365,0.85516,3.65429,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Female,Stroke,,RATE_PER_100000,9.15893,3.66509,15.46952,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,9.78043,2.79861,21.70091,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,13.30131,7.53123,18.3524,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.22113,0.0961,0.41292,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Female,Stroke,,RATE_PER_100000,3.26065,1.21449,5.86609,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,7.17508,3.36097,11.73696,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,15.00146,7.53743,22.14144,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Female,Chronic obstructive pulmonary disease,,RATE_PER_100000,3.31394,1.04354,7.1197,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Male,Total,,RATE_PER_100000,70.02014,36.86361,103.4564,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Male,Stroke,,RATE_PER_100000,4.80828,1.79094,8.65036,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,3.53432,2.0313,5.19259,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Total,Stroke,,RATE_PER_100000,10.40544,5.1703,16.21088,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Female,Total,,RATE_PER_100000,45.38481,32.79822,58.04614,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,34.5341,16.4004,51.32464,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,776,Tonga,2019,YEAR,Male,Stroke,,RATE_PER_100000,9.14316,3.60668,15.48621,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,1.39577,0.44147,2.64343,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.52452,0.22794,0.97943,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,30.49478,20.27312,39.84414,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Male,Lower respiratory infections,,RATE_PER_100000,4.21215,2.41989,6.17962,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,46.57837,30.90803,60.8159,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,792,Türkiye,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,5.18903,1.84546,10.34448,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Total,Stroke,,RATE_PER_100000,3.95537,1.47326,7.11593,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,0.57987,0.10882,1.51481,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,1.07109,0.33878,2.02852,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Male,Lower respiratory infections,,RATE_PER_100000,1.80375,0.57051,3.4161,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,792,Türkiye,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.58579,0.86936,2.59192,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,792,Türkiye,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,7.19888,2.56879,14.38759,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Male,Total,,RATE_PER_100000,146.78802,127.48834,167.00728,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.54579,0.45369,0.6316,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.87181,0.37887,1.62793,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,17.67743,10.009,24.39032,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,780,Trinidad and Tobago,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,0.99812,0.18732,2.60742,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.76285,0.89231,2.86827,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,834,United Republic of Tanzania,2019,YEAR,Male,Stroke,,RATE_PER_100000,37.49972,23.87982,52.07155,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,800,Uganda,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.95273,1.65377,2.22634,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,800,Uganda,2019,YEAR,Total,Stroke,,RATE_PER_100000,46.22528,30.83327,63.09421,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,800,Uganda,2019,YEAR,Male,Stroke,,RATE_PER_100000,51.89087,33.98677,72.25869,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,3.00103,1.72747,4.41415,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.30189,0.15493,0.49433,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Male,Total,,RATE_PER_100000,68.46442,49.72701,87.71876,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,788,Tunisia,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,3.41768,1.72408,5.56816,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,804,Ukraine,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,0.99551,0.46825,1.64908,PUBLISHED
