IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_VALUE_TYPE,VALUE_NUMERIC,DIM_PUBLISH_STATE_CODE
90E2E48,Life expectancy (at birth),WHOSIS_000001,834,United Republic of Tanzania,2015,YEAR,Female,AMOUNT,67.26328,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,834,United Republic of Tanzania,2015,YEAR,Male,AMOUNT,63.375,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,800,Uganda,2015,YEAR,Male,AMOUNT,60.81181,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,840,United States of America,2015,YEAR,Total,AMOUNT,78.55634,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,840,United States of America,2015,YEAR,Female,AMOUNT,80.79853,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,860,Uzbekistan,2015,YEAR,Female,AMOUNT,73.91861,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,670,Saint Vincent and the Grenadines,2015,YEAR,Total,AMOUNT,72.46788,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,704,Viet Nam,2015,YEAR,Total,AMOUNT,73.16457,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,910,High-income economies,2015,YEAR,Total,AMOUNT,80.32959,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,911,Low-income economies,2015,YEAR,Total,AMOUNT,63.16665,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,912,Lower-middle-income economies,2015,YEAR,Male,AMOUNT,66.44492,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,914,Upper-middle-income economies,2015,YEAR,Total,AMOUNT,75.43716,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,914,Upper-middle-income economies,2015,YEAR,Female,AMOUNT,78.66937,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,958,Western Pacific,2015,YEAR,Female,AMOUNT,80.32286,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,887,Yemen,2015,YEAR,Total,AMOUNT,67.46812,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,710,South Africa,2015,YEAR,Male,AMOUNT,59.81857,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,894,Zambia,2015,YEAR,Male,AMOUNT,57.92546,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,716,Zimbabwe,2015,YEAR,Total,AMOUNT,58.47603,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,953,Africa,2019,YEAR,Female,AMOUNT,66.64575,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,174,Comoros,2019,YEAR,Total,AMOUNT,67.3913,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,192,Cuba,2019,YEAR,Female,AMOUNT,80.2512,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,196,Cyprus,2019,YEAR,Female,AMOUNT,85.11829,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,262,Djibouti,2019,YEAR,Female,AMOUNT,67.77696,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,214,Dominican Republic,2019,YEAR,Total,AMOUNT,72.84367,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,953,Africa,2019,YEAR,Male,AMOUNT,62.36873,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,24,Angola,2019,YEAR,Male,AMOUNT,60.70384,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,8,Albania,2019,YEAR,Female,AMOUNT,79.90692,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,954,Americas,2019,YEAR,Total,AMOUNT,77.15873,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,954,Americas,2019,YEAR,Male,AMOUNT,74.48762,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,32,Argentina,2019,YEAR,Male,AMOUNT,73.5108,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,51,Armenia,2019,YEAR,Total,AMOUNT,76.02519,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,51,Armenia,2019,YEAR,Male,AMOUNT,72.48704,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,28,Antigua and Barbuda,2019,YEAR,Total,AMOUNT,76.45393,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,36,Australia,2019,YEAR,Total,AMOUNT,83.04064,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,40,Austria,2019,YEAR,Male,AMOUNT,79.44242,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,56,Belgium,2019,YEAR,Total,AMOUNT,81.42305,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,56,Belgium,2019,YEAR,Male,AMOUNT,79.29116,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,204,Benin,2019,YEAR,Total,AMOUNT,63.42606,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,50,Bangladesh,2019,YEAR,Male,AMOUNT,72.99429,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,192,Cuba,2019,YEAR,Total,AMOUNT,77.76285,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,208,Denmark,2019,YEAR,Total,AMOUNT,81.31571,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,208,Denmark,2019,YEAR,Female,AMOUNT,83.02058,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,218,Ecuador,2019,YEAR,Total,AMOUNT,78.44662,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,818,Egypt,2019,YEAR,Total,AMOUNT,71.81616,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,100,Bulgaria,2019,YEAR,Male,AMOUNT,71.64895,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,112,Belarus,2019,YEAR,Female,AMOUNT,79.62104,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,76,Brazil,2019,YEAR,Male,AMOUNT,72.4481,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,96,Brunei Darussalam,2019,YEAR,Female,AMOUNT,75.35551,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,64,Bhutan,2019,YEAR,Female,AMOUNT,74.38692,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,72,Botswana,2019,YEAR,Male,AMOUNT,58.94968,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,140,Central African Republic,2019,YEAR,Female,AMOUNT,56.25684,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,124,Canada,2019,YEAR,Total,AMOUNT,82.23827,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,124,Canada,2019,YEAR,Female,AMOUNT,84.05355,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,124,Canada,2019,YEAR,Male,AMOUNT,80.3959,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,756,Switzerland,2019,YEAR,Total,AMOUNT,83.44616,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,152,Chile,2019,YEAR,Female,AMOUNT,83.24642,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,384,Côte d'Ivoire,2019,YEAR,Female,AMOUNT,65.81046,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,120,Cameroon,2019,YEAR,Total,AMOUNT,62.35601,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,120,Cameroon,2019,YEAR,Female,AMOUNT,64.49857,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,180,Democratic Republic of the Congo,2019,YEAR,Female,AMOUNT,64.81888,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,170,Colombia,2019,YEAR,Total,AMOUNT,79.31356,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,170,Colombia,2019,YEAR,Female,AMOUNT,81.87032,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,174,Comoros,2019,YEAR,Male,AMOUNT,65.9165,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,188,Costa Rica,2019,YEAR,Total,AMOUNT,80.84692,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,188,Costa Rica,2019,YEAR,Female,AMOUNT,83.43867,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,188,Costa Rica,2019,YEAR,Male,AMOUNT,78.31458,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,203,Czechia,2019,YEAR,Total,AMOUNT,79.1303,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,203,Czechia,2019,YEAR,Male,AMOUNT,76.30233,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,262,Djibouti,2019,YEAR,Total,AMOUNT,65.81488,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,262,Djibouti,2019,YEAR,Male,AMOUNT,64.09922,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,208,Denmark,2019,YEAR,Male,AMOUNT,79.58591,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,12,Algeria,2019,YEAR,Female,AMOUNT,78.12115,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,218,Ecuador,2019,YEAR,Female,AMOUNT,80.50043,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,218,Ecuador,2019,YEAR,Male,AMOUNT,76.41323,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,818,Egypt,2019,YEAR,Female,AMOUNT,74.14153,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,818,Egypt,2019,YEAR,Male,AMOUNT,69.59159,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,232,Eritrea,2019,YEAR,Male,AMOUNT,61.29938,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,724,Spain,2019,YEAR,Male,AMOUNT,80.68297,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,233,Estonia,2019,YEAR,Total,AMOUNT,78.87813,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,762,Tajikistan,2015,YEAR,Male,AMOUNT,66.69367,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,776,Tonga,2015,YEAR,Male,AMOUNT,69.44721,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,780,Trinidad and Tobago,2015,YEAR,Female,AMOUNT,78.33041,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,788,Tunisia,2015,YEAR,Female,AMOUNT,78.83195,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,788,Tunisia,2015,YEAR,Male,AMOUNT,74.57684,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,214,Dominican Republic,2019,YEAR,Female,AMOUNT,76.19289,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,214,Dominican Republic,2019,YEAR,Male,AMOUNT,69.75737,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,12,Algeria,2019,YEAR,Male,AMOUNT,76.22712,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,957,Eastern Mediterranean,2019,YEAR,Total,AMOUNT,69.7439,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,956,Europe,2019,YEAR,Male,AMOUNT,75.09387,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,232,Eritrea,2019,YEAR,Total,AMOUNT,64.08144,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,232,Eritrea,2019,YEAR,Female,AMOUNT,67.06857,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,724,Spain,2019,YEAR,Total,AMOUNT,83.21875,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,231,Ethiopia,2019,YEAR,Female,AMOUNT,70.52014,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,231,Ethiopia,2019,YEAR,Male,AMOUNT,66.89559,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,231,Ethiopia,2019,YEAR,Total,AMOUNT,68.6994,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,956,Europe,2019,YEAR,Female,AMOUNT,81.29292,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,250,France,2019,YEAR,Female,AMOUNT,85.08698,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,250,France,2019,YEAR,Male,AMOUNT,79.75678,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,583,Micronesia (Federated States of),2019,YEAR,Total,AMOUNT,63.02715,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,792,Türkiye,2015,YEAR,Total,AMOUNT,77.79037,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,804,Ukraine,2015,YEAR,Total,AMOUNT,72.2022,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,804,Ukraine,2015,YEAR,Female,AMOUNT,76.96429,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,858,Uruguay,2015,YEAR,Female,AMOUNT,80.5644,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,858,Uruguay,2015,YEAR,Male,AMOUNT,73.30819,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,246,Finland,2019,YEAR,Male,AMOUNT,79.15776,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,242,Fiji,2019,YEAR,Male,AMOUNT,65.93024,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,583,Micronesia (Federated States of),2019,YEAR,Female,AMOUNT,66.04779,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,266,Gabon,2019,YEAR,Total,AMOUNT,66.46912,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,826,United Kingdom of Great Britain and Northern Ireland,2019,YEAR,Female,AMOUNT,82.99003,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,860,Uzbekistan,2015,YEAR,Male,AMOUNT,68.98178,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,670,Saint Vincent and the Grenadines,2015,YEAR,Female,AMOUNT,74.90836,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,670,Saint Vincent and the Grenadines,2015,YEAR,Male,AMOUNT,70.30133,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,548,Vanuatu,2015,YEAR,Female,AMOUNT,67.68121,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,882,Samoa,2015,YEAR,Total,AMOUNT,70.03727,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,956,Europe,2019,YEAR,Total,AMOUNT,78.24261,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,246,Finland,2019,YEAR,Total,AMOUNT,81.6124,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,242,Fiji,2019,YEAR,Female,AMOUNT,70.28452,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,288,Ghana,2019,YEAR,Total,AMOUNT,66.27741,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,270,Gambia,2019,YEAR,Female,AMOUNT,67.65157,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,268,Georgia,2019,YEAR,Male,AMOUNT,68.79258,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,288,Ghana,2019,YEAR,Female,AMOUNT,69.16389,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,324,Guinea,2019,YEAR,Total,AMOUNT,61.00587,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,624,Guinea-Bissau,2019,YEAR,Total,AMOUNT,60.21801,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,226,Equatorial Guinea,2019,YEAR,Total,AMOUNT,62.19166,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,583,Micronesia (Federated States of),2019,YEAR,Male,AMOUNT,60.34532,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,266,Gabon,2019,YEAR,Female,AMOUNT,69.73158,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,324,Guinea,2019,YEAR,Female,AMOUNT,62.25351,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,1,World,2019,YEAR,Total,AMOUNT,73.31331,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,1,World,2019,YEAR,Male,AMOUNT,70.84768,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,270,Gambia,2019,YEAR,Total,AMOUNT,65.4712,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,226,Equatorial Guinea,2019,YEAR,Female,AMOUNT,63.57852,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,308,Grenada,2019,YEAR,Female,AMOUNT,75.33178,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,320,Guatemala,2019,YEAR,Total,AMOUNT,72.01939,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,320,Guatemala,2019,YEAR,Female,AMOUNT,75.04476,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,887,Yemen,2015,YEAR,Male,AMOUNT,65.41431,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,710,South Africa,2015,YEAR,Total,AMOUNT,62.57465,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,710,South Africa,2015,YEAR,Female,AMOUNT,65.34021,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,894,Zambia,2015,YEAR,Female,AMOUNT,63.02472,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,716,Zimbabwe,2015,YEAR,Female,AMOUNT,60.95527,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,270,Gambia,2019,YEAR,Male,AMOUNT,63.41956,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,624,Guinea-Bissau,2019,YEAR,Female,AMOUNT,62.97833,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,624,Guinea-Bissau,2019,YEAR,Male,AMOUNT,57.35839,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,308,Grenada,2019,YEAR,Male,AMOUNT,70.63074,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,340,Honduras,2019,YEAR,Female,AMOUNT,73.16344,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,226,Equatorial Guinea,2019,YEAR,Male,AMOUNT,60.86714,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,300,Greece,2019,YEAR,Male,AMOUNT,78.64125,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,328,Guyana,2019,YEAR,Male,AMOUNT,62.45273,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,348,Hungary,2019,YEAR,Male,AMOUNT,73.08767,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,360,Indonesia,2019,YEAR,Total,AMOUNT,71.30966,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,191,Croatia,2019,YEAR,Female,AMOUNT,81.60278,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,332,Haiti,2019,YEAR,Total,AMOUNT,64.05315,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,332,Haiti,2019,YEAR,Male,AMOUNT,63.33846,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,356,India,2019,YEAR,Total,AMOUNT,70.78756,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,356,India,2019,YEAR,Female,AMOUNT,72.16656,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,320,Guatemala,2019,YEAR,Male,AMOUNT,68.95307,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,328,Guyana,2019,YEAR,Female,AMOUNT,69.39328,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,340,Honduras,2019,YEAR,Total,AMOUNT,71.93507,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,340,Honduras,2019,YEAR,Male,AMOUNT,70.67292,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,332,Haiti,2019,YEAR,Female,AMOUNT,64.75906,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,4,Afghanistan,2019,YEAR,Male,AMOUNT,63.28709,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,8,Albania,2019,YEAR,Total,AMOUNT,78.00018,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,784,United Arab Emirates,2019,YEAR,Female,AMOUNT,78.42261,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,32,Argentina,2019,YEAR,Female,AMOUNT,79.50281,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,28,Antigua and Barbuda,2019,YEAR,Female,AMOUNT,77.9584,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,356,India,2019,YEAR,Male,AMOUNT,69.51722,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,372,Ireland,2019,YEAR,Total,AMOUNT,81.84092,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,372,Ireland,2019,YEAR,Female,AMOUNT,83.47723,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,352,Iceland,2019,YEAR,Male,AMOUNT,80.81141,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,380,Italy,2019,YEAR,Female,AMOUNT,84.89528,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,372,Ireland,2019,YEAR,Male,AMOUNT,80.19894,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,364,Iran (Islamic Republic of),2019,YEAR,Female,AMOUNT,79.09346,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,352,Iceland,2019,YEAR,Total,AMOUNT,82.32826,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,376,Israel,2019,YEAR,Female,AMOUNT,84.35995,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,380,Italy,2019,YEAR,Male,AMOUNT,80.91323,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,348,Hungary,2019,YEAR,Total,AMOUNT,76.44219,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,360,Indonesia,2019,YEAR,Male,AMOUNT,69.40128,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,364,Iran (Islamic Republic of),2019,YEAR,Total,AMOUNT,77.34517,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,368,Iraq,2019,YEAR,Total,AMOUNT,72.42317,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,368,Iraq,2019,YEAR,Female,AMOUNT,74.96682,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,36,Australia,2019,YEAR,Female,AMOUNT,84.84017,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,40,Austria,2019,YEAR,Female,AMOUNT,83.78033,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,204,Benin,2019,YEAR,Female,AMOUNT,65.66406,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,204,Benin,2019,YEAR,Male,AMOUNT,61.19024,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,854,Burkina Faso,2019,YEAR,Female,AMOUNT,65.22655,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,388,Jamaica,2019,YEAR,Female,AMOUNT,77.68497,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,388,Jamaica,2019,YEAR,Male,AMOUNT,74.35626,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,400,Jordan,2019,YEAR,Male,AMOUNT,77.02438,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,392,Japan,2019,YEAR,Total,AMOUNT,84.26138,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,398,Kazakhstan,2019,YEAR,Female,AMOUNT,77.61427,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,388,Jamaica,2019,YEAR,Total,AMOUNT,75.97828,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,392,Japan,2019,YEAR,Male,AMOUNT,81.48871,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,398,Kazakhstan,2019,YEAR,Male,AMOUNT,69.97667,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,417,Kyrgyzstan,2019,YEAR,Total,AMOUNT,74.18089,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,116,Cambodia,2019,YEAR,Male,AMOUNT,67.23409,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,352,Iceland,2019,YEAR,Female,AMOUNT,83.86916,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,376,Israel,2019,YEAR,Total,AMOUNT,82.62151,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,404,Kenya,2019,YEAR,Male,AMOUNT,63.69933,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,116,Cambodia,2019,YEAR,Total,AMOUNT,70.12289,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,116,Cambodia,2019,YEAR,Female,AMOUNT,72.74578,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,854,Burkina Faso,2019,YEAR,Male,AMOUNT,60.06457,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,50,Bangladesh,2019,YEAR,Total,AMOUNT,74.25471,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,100,Bulgaria,2019,YEAR,Total,AMOUNT,75.07156,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,100,Bulgaria,2019,YEAR,Female,AMOUNT,78.59532,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,48,Bahrain,2019,YEAR,Female,AMOUNT,77.01587,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,417,Kyrgyzstan,2019,YEAR,Female,AMOUNT,77.31073,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,417,Kyrgyzstan,2019,YEAR,Male,AMOUNT,70.74789,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,296,Kiribati,2019,YEAR,Total,AMOUNT,59.41902,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,296,Kiribati,2019,YEAR,Male,AMOUNT,56.13857,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,414,Kuwait,2019,YEAR,Female,AMOUNT,83.94704,PUBLISHED
